model,cipher,topic,true_key,predicted_key,correct_rank,correct,top1_score
NGramModel_n3,caesar,Vigenère_Cipher,9,9,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,10,10,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,11,11,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,12,12,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,13,13,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,14,14,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,15,15,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,16,16,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,17,17,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,18,18,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,19,19,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,20,20,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,21,21,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,22,22,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,23,23,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,24,24,1,True,-2.554581
NGramModel_n3,caesar,Vigenère_Cipher,25,25,1,True,-2.554581
NGramModel_n3,caesar,war_and_peace,1,1,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,2,2,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,3,3,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,4,4,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,5,5,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,6,6,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,7,7,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,8,8,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,9,9,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,10,10,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,11,11,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,12,12,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,13,13,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,14,14,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,15,15,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,16,16,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,17,17,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,18,18,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,19,19,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,20,20,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,21,21,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,22,22,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,23,23,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,24,24,1,True,-2.534639
NGramModel_n3,caesar,war_and_peace,25,25,1,True,-2.534639
NGramModel_n3,caesar,Web_scraping,1,1,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,2,2,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,3,3,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,4,4,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,5,5,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,6,6,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,7,7,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,8,8,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,9,9,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,10,10,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,11,11,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,12,12,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,13,13,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,14,14,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,15,15,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,16,16,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,17,17,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,18,18,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,19,19,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,20,20,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,21,21,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,22,22,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,23,23,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,24,24,1,True,-2.380934
NGramModel_n3,caesar,Web_scraping,25,25,1,True,-2.380934
NGramModel_n3,caesar,Wikipedia,1,1,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,2,2,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,3,3,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,4,4,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,5,5,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,6,6,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,7,7,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,8,8,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,9,9,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,10,10,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,11,11,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,12,12,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,13,13,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,14,14,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,15,15,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,16,16,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,17,17,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,18,18,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,19,19,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,20,20,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,21,21,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,22,22,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,23,23,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,24,24,1,True,-2.331443
NGramModel_n3,caesar,Wikipedia,25,25,1,True,-2.331443
NGramModel_n3,caesar,World_War_I,1,1,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,2,2,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,3,3,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,4,4,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,5,5,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,6,6,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,7,7,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,8,8,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,9,9,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,10,10,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,11,11,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,12,12,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,13,13,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,14,14,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,15,15,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,16,16,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,17,17,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,18,18,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,19,19,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,20,20,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,21,21,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,22,22,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,23,23,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,24,24,1,True,-2.379198
NGramModel_n3,caesar,World_War_I,25,25,1,True,-2.379198
NGramModel_n3,caesar,World_War_II,1,1,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,2,2,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,3,3,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,4,4,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,5,5,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,6,6,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,7,7,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,8,8,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,9,9,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,10,10,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,11,11,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,12,12,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,13,13,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,14,14,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,15,15,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,16,16,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,17,17,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,18,18,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,19,19,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,20,20,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,21,21,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,22,22,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,23,23,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,24,24,1,True,-2.362743
NGramModel_n3,caesar,World_War_II,25,25,1,True,-2.362743
NGramModel_n3,caesar,Y2038,1,1,1,True,-2.476094
NGramModel_n3,caesar,Y2038,2,2,1,True,-2.476094
NGramModel_n3,caesar,Y2038,3,3,1,True,-2.476094
NGramModel_n3,caesar,Y2038,4,4,1,True,-2.476094
NGramModel_n3,caesar,Y2038,5,5,1,True,-2.476094
NGramModel_n3,caesar,Y2038,6,6,1,True,-2.476094
NGramModel_n3,caesar,Y2038,7,7,1,True,-2.476094
NGramModel_n3,caesar,Y2038,8,8,1,True,-2.476094
NGramModel_n3,caesar,Y2038,9,9,1,True,-2.476094
NGramModel_n3,caesar,Y2038,10,10,1,True,-2.476094
NGramModel_n3,caesar,Y2038,11,11,1,True,-2.476094
NGramModel_n3,caesar,Y2038,12,12,1,True,-2.476094
NGramModel_n3,caesar,Y2038,13,13,1,True,-2.476094
NGramModel_n3,caesar,Y2038,14,14,1,True,-2.476094
NGramModel_n3,caesar,Y2038,15,15,1,True,-2.476094
NGramModel_n3,caesar,Y2038,16,16,1,True,-2.476094
NGramModel_n3,caesar,Y2038,17,17,1,True,-2.476094
NGramModel_n3,caesar,Y2038,18,18,1,True,-2.476094
NGramModel_n3,caesar,Y2038,19,19,1,True,-2.476094
NGramModel_n3,caesar,Y2038,20,20,1,True,-2.476094
NGramModel_n3,caesar,Y2038,21,21,1,True,-2.476094
NGramModel_n3,caesar,Y2038,22,22,1,True,-2.476094
NGramModel_n3,caesar,Y2038,23,23,1,True,-2.476094
NGramModel_n3,caesar,Y2038,24,24,1,True,-2.476094
NGramModel_n3,caesar,Y2038,25,25,1,True,-2.476094
NGramModel_n3,caesar,Y2K,1,1,1,True,-2.906785
NGramModel_n3,caesar,Y2K,2,2,1,True,-2.906785
NGramModel_n3,caesar,Y2K,3,3,1,True,-2.906785
NGramModel_n3,caesar,Y2K,4,4,1,True,-2.906785
NGramModel_n3,caesar,Y2K,5,5,1,True,-2.906785
NGramModel_n3,caesar,Y2K,6,6,1,True,-2.906785
NGramModel_n3,caesar,Y2K,7,7,1,True,-2.906785
NGramModel_n3,caesar,Y2K,8,8,1,True,-2.906785
NGramModel_n3,caesar,Y2K,9,9,1,True,-2.906785
NGramModel_n3,caesar,Y2K,10,10,1,True,-2.906785
NGramModel_n3,caesar,Y2K,11,11,1,True,-2.906785
NGramModel_n3,caesar,Y2K,12,12,1,True,-2.906785
NGramModel_n3,caesar,Y2K,13,13,1,True,-2.906785
NGramModel_n3,caesar,Y2K,14,14,1,True,-2.906785
NGramModel_n3,caesar,Y2K,15,15,1,True,-2.906785
NGramModel_n3,caesar,Y2K,16,16,1,True,-2.906785
NGramModel_n3,caesar,Y2K,17,17,1,True,-2.906785
NGramModel_n3,caesar,Y2K,18,18,1,True,-2.906785
NGramModel_n3,caesar,Y2K,19,19,1,True,-2.906785
NGramModel_n3,caesar,Y2K,20,20,1,True,-2.906785
NGramModel_n3,caesar,Y2K,21,21,1,True,-2.906785
NGramModel_n3,caesar,Y2K,22,22,1,True,-2.906785
NGramModel_n3,caesar,Y2K,23,23,1,True,-2.906785
NGramModel_n3,caesar,Y2K,24,24,1,True,-2.906785
NGramModel_n3,caesar,Y2K,25,25,1,True,-2.906785
NGramModel_n3,vigenere,Abraham_Lincoln,cipher,cipher,1,True,-2.404818
NGramModel_n3,vigenere,Abraham_Lincoln,language,language,1,True,-2.404818
NGramModel_n3,vigenere,Abraham_Lincoln,secret,secret,1,True,-2.404818
NGramModel_n3,vigenere,Abraham_Lincoln,model,model,1,True,-2.404818
NGramModel_n3,vigenere,Abraham_Lincoln,neural,neural,1,True,-2.404818
NGramModel_n3,vigenere,AES_encryption,cipher,cipher,1,True,-2.465497
NGramModel_n3,vigenere,AES_encryption,language,language,1,True,-2.465497
NGramModel_n3,vigenere,AES_encryption,secret,secret,1,True,-2.465497
NGramModel_n3,vigenere,AES_encryption,model,model,1,True,-2.465497
NGramModel_n3,vigenere,AES_encryption,neural,neural,1,True,-2.465497
NGramModel_n3,vigenere,Alan_Turing,cipher,cipher,1,True,-2.395028
NGramModel_n3,vigenere,Alan_Turing,language,language,1,True,-2.395028
NGramModel_n3,vigenere,Alan_Turing,secret,secret,1,True,-2.395028
NGramModel_n3,vigenere,Alan_Turing,model,model,1,True,-2.395028
NGramModel_n3,vigenere,Alan_Turing,neural,neural,1,True,-2.395028
NGramModel_n3,vigenere,Ancient_China,cipher,cipher,1,True,-2.373428
NGramModel_n3,vigenere,Ancient_China,language,language,1,True,-2.373428
NGramModel_n3,vigenere,Ancient_China,secret,secret,1,True,-2.373428
NGramModel_n3,vigenere,Ancient_China,model,model,1,True,-2.373428
NGramModel_n3,vigenere,Ancient_China,neural,neural,1,True,-2.373428
NGramModel_n3,vigenere,animal_farm,cipher,cipher,1,True,-2.504508
NGramModel_n3,vigenere,animal_farm,language,language,1,True,-2.504508
NGramModel_n3,vigenere,animal_farm,secret,secret,1,True,-2.504508
NGramModel_n3,vigenere,animal_farm,model,model,1,True,-2.504508
NGramModel_n3,vigenere,animal_farm,neural,neural,1,True,-2.504508
NGramModel_n3,vigenere,Asia,cipher,cipher,1,True,-2.40322
NGramModel_n3,vigenere,Asia,language,language,1,True,-2.40322
NGramModel_n3,vigenere,Asia,secret,secret,1,True,-2.40322
NGramModel_n3,vigenere,Asia,model,model,1,True,-2.40322
NGramModel_n3,vigenere,Asia,neural,neural,1,True,-2.40322
NGramModel_n3,vigenere,Australia,cipher,cipher,1,True,-2.313812
NGramModel_n3,vigenere,Australia,language,language,1,True,-2.313812
NGramModel_n3,vigenere,Australia,secret,secret,1,True,-2.313812
NGramModel_n3,vigenere,Australia,model,model,1,True,-2.313812
NGramModel_n3,vigenere,Australia,neural,neural,1,True,-2.313812
NGramModel_n3,vigenere,Byzantium,cipher,cipher,1,True,-2.402205
NGramModel_n3,vigenere,Byzantium,language,language,1,True,-2.402205
NGramModel_n3,vigenere,Byzantium,secret,secret,1,True,-2.402205
NGramModel_n3,vigenere,Byzantium,model,model,1,True,-2.402205
NGramModel_n3,vigenere,Byzantium,neural,neural,1,True,-2.402205
NGramModel_n3,vigenere,Canberra,cipher,cipher,1,True,-2.393935
NGramModel_n3,vigenere,Canberra,language,language,1,True,-2.393935
NGramModel_n3,vigenere,Canberra,secret,secret,1,True,-2.393935
NGramModel_n3,vigenere,Canberra,model,model,1,True,-2.393935
NGramModel_n3,vigenere,Canberra,neural,neural,1,True,-2.393935
NGramModel_n3,vigenere,CERN,cipher,cipher,1,True,-2.41073
NGramModel_n3,vigenere,CERN,language,language,1,True,-2.41073
NGramModel_n3,vigenere,CERN,secret,secret,1,True,-2.41073
NGramModel_n3,vigenere,CERN,model,model,1,True,-2.41073
NGramModel_n3,vigenere,CERN,neural,neural,1,True,-2.41073
NGramModel_n3,vigenere,Cinema,cipher,cipher,1,True,-2.760947
NGramModel_n3,vigenere,Cinema,language,language,1,True,-2.760947
NGramModel_n3,vigenere,Cinema,secret,secret,1,True,-2.760947
NGramModel_n3,vigenere,Cinema,model,model,1,True,-2.760947
NGramModel_n3,vigenere,Cinema,neural,neural,1,True,-2.760947
NGramModel_n3,vigenere,Cipher,cipher,cipher,1,True,-2.379292
NGramModel_n3,vigenere,Cipher,language,language,1,True,-2.379292
NGramModel_n3,vigenere,Cipher,secret,secret,1,True,-2.379292
NGramModel_n3,vigenere,Cipher,model,model,1,True,-2.379292
NGramModel_n3,vigenere,Cipher,neural,neural,1,True,-2.379292
NGramModel_n3,vigenere,Claude_Shannon,cipher,cipher,1,True,-2.349363
NGramModel_n3,vigenere,Claude_Shannon,language,language,1,True,-2.349363
NGramModel_n3,vigenere,Claude_Shannon,secret,secret,1,True,-2.349363
NGramModel_n3,vigenere,Claude_Shannon,model,model,1,True,-2.349363
NGramModel_n3,vigenere,Claude_Shannon,neural,neural,1,True,-2.349363
NGramModel_n3,vigenere,Code,cipher,cipher,1,True,-2.365293
NGramModel_n3,vigenere,Code,language,language,1,True,-2.365293
NGramModel_n3,vigenere,Code,secret,secret,1,True,-2.365293
NGramModel_n3,vigenere,Code,model,model,1,True,-2.365293
NGramModel_n3,vigenere,Code,neural,neural,1,True,-2.365293
NGramModel_n3,vigenere,Computer,cipher,cipher,1,True,-2.314653
NGramModel_n3,vigenere,Computer,language,language,1,True,-2.314653
NGramModel_n3,vigenere,Computer,secret,secret,1,True,-2.314653
NGramModel_n3,vigenere,Computer,model,model,1,True,-2.314653
NGramModel_n3,vigenere,Computer,neural,neural,1,True,-2.314653
NGramModel_n3,vigenere,Corpus_linguistics,cipher,cipher,1,True,-2.333642
NGramModel_n3,vigenere,Corpus_linguistics,language,language,1,True,-2.333642
NGramModel_n3,vigenere,Corpus_linguistics,secret,secret,1,True,-2.333642
NGramModel_n3,vigenere,Corpus_linguistics,model,model,1,True,-2.333642
NGramModel_n3,vigenere,Corpus_linguistics,neural,neural,1,True,-2.333642
NGramModel_n3,vigenere,Cryptanalysis,cipher,cipher,1,True,-2.342973
NGramModel_n3,vigenere,Cryptanalysis,language,language,1,True,-2.342973
NGramModel_n3,vigenere,Cryptanalysis,secret,secret,1,True,-2.342973
NGramModel_n3,vigenere,Cryptanalysis,model,model,1,True,-2.342973
NGramModel_n3,vigenere,Cryptanalysis,neural,neural,1,True,-2.342973
NGramModel_n3,vigenere,Cryptography,cipher,cipher,1,True,-2.314559
NGramModel_n3,vigenere,Cryptography,language,language,1,True,-2.314559
NGramModel_n3,vigenere,Cryptography,secret,secret,1,True,-2.314559
NGramModel_n3,vigenere,Cryptography,model,model,1,True,-2.314559
NGramModel_n3,vigenere,Cryptography,neural,neural,1,True,-2.314559
NGramModel_n3,vigenere,Data,cipher,cipher,1,True,-2.277977
NGramModel_n3,vigenere,Data,language,language,1,True,-2.277977
NGramModel_n3,vigenere,Data,secret,secret,1,True,-2.277977
NGramModel_n3,vigenere,Data,model,model,1,True,-2.277977
NGramModel_n3,vigenere,Data,neural,neural,1,True,-2.277977
NGramModel_n3,vigenere,Database,cipher,cipher,1,True,-2.290549
NGramModel_n3,vigenere,Database,language,language,1,True,-2.290549
NGramModel_n3,vigenere,Database,secret,secret,1,True,-2.290549
NGramModel_n3,vigenere,Database,model,model,1,True,-2.290549
NGramModel_n3,vigenere,Database,neural,neural,1,True,-2.290549
NGramModel_n3,vigenere,English,cipher,cipher,1,True,-2.552605
NGramModel_n3,vigenere,English,language,language,1,True,-2.552605
NGramModel_n3,vigenere,English,secret,secret,1,True,-2.552605
NGramModel_n3,vigenere,English,model,model,1,True,-2.552605
NGramModel_n3,vigenere,English,neural,neural,1,True,-2.552605
NGramModel_n3,vigenere,Europe,cipher,cipher,1,True,-2.333993
NGramModel_n3,vigenere,Europe,language,language,1,True,-2.333993
NGramModel_n3,vigenere,Europe,secret,secret,1,True,-2.333993
NGramModel_n3,vigenere,Europe,model,model,1,True,-2.333993
NGramModel_n3,vigenere,Europe,neural,neural,1,True,-2.333993
NGramModel_n3,vigenere,French,cipher,cipher,1,True,-2.444959
NGramModel_n3,vigenere,French,language,language,1,True,-2.444959
NGramModel_n3,vigenere,French,secret,secret,1,True,-2.444959
NGramModel_n3,vigenere,French,model,model,1,True,-2.444959
NGramModel_n3,vigenere,French,neural,neural,1,True,-2.444959
NGramModel_n3,vigenere,French_New_Wave,cipher,cipher,1,True,-2.416861
NGramModel_n3,vigenere,French_New_Wave,language,language,1,True,-2.416861
NGramModel_n3,vigenere,French_New_Wave,secret,secret,1,True,-2.416861
NGramModel_n3,vigenere,French_New_Wave,model,model,1,True,-2.416861
NGramModel_n3,vigenere,French_New_Wave,neural,neural,1,True,-2.416861
NGramModel_n3,vigenere,Generative_AI,cipher,cipher,1,True,-2.373243
NGramModel_n3,vigenere,Generative_AI,language,language,1,True,-2.373243
NGramModel_n3,vigenere,Generative_AI,secret,secret,1,True,-2.373243
NGramModel_n3,vigenere,Generative_AI,model,model,1,True,-2.373243
NGramModel_n3,vigenere,Generative_AI,neural,neural,1,True,-2.373243
NGramModel_n3,vigenere,German,cipher,cipher,1,True,-2.473377
NGramModel_n3,vigenere,German,language,language,1,True,-2.473377
NGramModel_n3,vigenere,German,secret,secret,1,True,-2.473377
NGramModel_n3,vigenere,German,model,model,1,True,-2.473377
NGramModel_n3,vigenere,German,neural,neural,1,True,-2.473377
NGramModel_n3,vigenere,Hibiscus,cipher,cipher,1,True,-2.541034
NGramModel_n3,vigenere,Hibiscus,language,language,1,True,-2.541034
NGramModel_n3,vigenere,Hibiscus,secret,secret,1,True,-2.541034
NGramModel_n3,vigenere,Hibiscus,model,model,1,True,-2.541034
NGramModel_n3,vigenere,Hibiscus,neural,neural,1,True,-2.541034
NGramModel_n3,vigenere,Hollywood,cipher,cipher,1,True,-2.651528
NGramModel_n3,vigenere,Hollywood,language,language,1,True,-2.651528
NGramModel_n3,vigenere,Hollywood,secret,secret,1,True,-2.651528
NGramModel_n3,vigenere,Hollywood,model,model,1,True,-2.651528
NGramModel_n3,vigenere,Hollywood,neural,neural,1,True,-2.651528
NGramModel_n3,vigenere,India,cipher,cipher,1,True,-2.379707
NGramModel_n3,vigenere,India,language,language,1,True,-2.379707
NGramModel_n3,vigenere,India,secret,secret,1,True,-2.379707
NGramModel_n3,vigenere,India,model,model,1,True,-2.379707
NGramModel_n3,vigenere,India,neural,neural,1,True,-2.379707
NGramModel_n3,vigenere,Indus_Valley_Civilization,cipher,cipher,1,True,-2.384642
NGramModel_n3,vigenere,Indus_Valley_Civilization,language,language,1,True,-2.384642
NGramModel_n3,vigenere,Indus_Valley_Civilization,secret,secret,1,True,-2.384642
NGramModel_n3,vigenere,Indus_Valley_Civilization,model,model,1,True,-2.384642
NGramModel_n3,vigenere,Indus_Valley_Civilization,neural,neural,1,True,-2.384642
NGramModel_n3,vigenere,Industrial_Revolution,cipher,cipher,1,True,-2.333313
NGramModel_n3,vigenere,Industrial_Revolution,language,language,1,True,-2.333313
NGramModel_n3,vigenere,Industrial_Revolution,secret,secret,1,True,-2.333313
NGramModel_n3,vigenere,Industrial_Revolution,model,model,1,True,-2.333313
NGramModel_n3,vigenere,Industrial_Revolution,neural,neural,1,True,-2.333313
NGramModel_n3,vigenere,Isaac_Asimov,cipher,cipher,1,True,-2.461264
NGramModel_n3,vigenere,Isaac_Asimov,language,language,1,True,-2.461264
NGramModel_n3,vigenere,Isaac_Asimov,secret,secret,1,True,-2.461264
NGramModel_n3,vigenere,Isaac_Asimov,model,model,1,True,-2.461264
NGramModel_n3,vigenere,Isaac_Asimov,neural,neural,1,True,-2.461264
NGramModel_n3,vigenere,John_F._Kennedy,cipher,cipher,1,True,-2.413069
NGramModel_n3,vigenere,John_F._Kennedy,language,language,1,True,-2.413069
NGramModel_n3,vigenere,John_F._Kennedy,secret,secret,1,True,-2.413069
NGramModel_n3,vigenere,John_F._Kennedy,model,model,1,True,-2.413069
NGramModel_n3,vigenere,John_F._Kennedy,neural,neural,1,True,-2.413069
NGramModel_n3,vigenere,Language,cipher,cipher,1,True,-2.246886
NGramModel_n3,vigenere,Language,language,language,1,True,-2.246886
NGramModel_n3,vigenere,Language,secret,secret,1,True,-2.246886
NGramModel_n3,vigenere,Language,model,model,1,True,-2.246886
NGramModel_n3,vigenere,Language,neural,neural,1,True,-2.246886
NGramModel_n3,vigenere,Language_model,cipher,cipher,1,True,-2.405745
NGramModel_n3,vigenere,Language_model,language,language,1,True,-2.405745
NGramModel_n3,vigenere,Language_model,secret,secret,1,True,-2.405745
NGramModel_n3,vigenere,Language_model,model,model,1,True,-2.405745
NGramModel_n3,vigenere,Language_model,neural,neural,1,True,-2.405745
NGramModel_n3,vigenere,large_Language_Model,cipher,cipher,1,True,-2.375425
NGramModel_n3,vigenere,large_Language_Model,language,language,1,True,-2.375425
NGramModel_n3,vigenere,large_Language_Model,secret,secret,1,True,-2.375425
NGramModel_n3,vigenere,large_Language_Model,model,model,1,True,-2.375425
NGramModel_n3,vigenere,large_Language_Model,neural,neural,1,True,-2.375425
NGramModel_n3,vigenere,Linguistics,cipher,cipher,1,True,-2.205963
NGramModel_n3,vigenere,Linguistics,language,language,1,True,-2.205963
NGramModel_n3,vigenere,Linguistics,secret,secret,1,True,-2.205963
NGramModel_n3,vigenere,Linguistics,model,model,1,True,-2.205963
NGramModel_n3,vigenere,Linguistics,neural,neural,1,True,-2.205963
NGramModel_n3,vigenere,Logic,cipher,cipher,1,True,-2.268772
NGramModel_n3,vigenere,Logic,language,language,1,True,-2.268772
NGramModel_n3,vigenere,Logic,secret,secret,1,True,-2.268772
NGramModel_n3,vigenere,Logic,model,model,1,True,-2.268772
NGramModel_n3,vigenere,Logic,neural,neural,1,True,-2.268772
NGramModel_n3,vigenere,London,cipher,cipher,1,True,-2.416511
NGramModel_n3,vigenere,London,language,language,1,True,-2.416511
NGramModel_n3,vigenere,London,secret,secret,1,True,-2.416511
NGramModel_n3,vigenere,London,model,model,1,True,-2.416511
NGramModel_n3,vigenere,London,neural,neural,1,True,-2.416511
NGramModel_n3,vigenere,Lotus,cipher,cipher,1,True,-2.711275
NGramModel_n3,vigenere,Lotus,language,language,1,True,-2.711275
NGramModel_n3,vigenere,Lotus,secret,secret,1,True,-2.711275
NGramModel_n3,vigenere,Lotus,model,model,1,True,-2.711275
NGramModel_n3,vigenere,Lotus,neural,neural,1,True,-2.711275
NGramModel_n3,vigenere,M._C._Escher,cipher,cipher,1,True,-2.458157
NGramModel_n3,vigenere,M._C._Escher,language,language,1,True,-2.458157
NGramModel_n3,vigenere,M._C._Escher,secret,secret,1,True,-2.458157
NGramModel_n3,vigenere,M._C._Escher,model,model,1,True,-2.458157
NGramModel_n3,vigenere,M._C._Escher,neural,neural,1,True,-2.458157
NGramModel_n3,vigenere,Machine_Learning,cipher,cipher,1,True,-2.323685
NGramModel_n3,vigenere,Machine_Learning,language,language,1,True,-2.323685
NGramModel_n3,vigenere,Machine_Learning,secret,secret,1,True,-2.323685
NGramModel_n3,vigenere,Machine_Learning,model,model,1,True,-2.323685
NGramModel_n3,vigenere,Machine_Learning,neural,neural,1,True,-2.323685
NGramModel_n3,vigenere,Mahatma_Gandhi,cipher,cipher,1,True,-2.437825
